tconst,primaryTitle,titleType,genres,averageRating,numVotes,country,rt_rating,mc_rating
tt0104990,Newsies,movie,"Drama,Family,History",6.9,20049.0,USA,39,46
tt0077663,Heaven Can Wait,movie,"Comedy,Fantasy,Romance",6.9,20087.0,USA,87,72
tt0115632,Basquiat,movie,"Biography,Drama",6.9,20345.0,USA,,65
tt0101316,The Lover,movie,"Biography,Drama,Romance",6.9,20350.0,"France, UK, Vietnam",28,59
tt0087755,The Muppets Take Manhattan,movie,"Adventure,Comedy,Drama",6.9,20571.0,USA,84,64
tt0122459,Return to Me,movie,"Comedy,Drama,Romance",6.9,20585.0,USA,62,54
tt0104558,Supercop,movie,"Action,Comedy,Crime",6.9,20653.0,Hong Kong,94,
tt0245238,Lost and Delirious,movie,"Drama,Romance",6.9,20719.0,Canada,51,53
tt0074452,The Eagle Has Landed,movie,"Adventure,Drama,Thriller",6.9,20749.0,UK,60,61
tt0124879,Simon Birch,movie,"Comedy,Drama,Family",6.9,21048.0,USA,44,39
tt0112819,Dead Presidents,movie,"Action,Crime,Drama",6.9,21387.0,USA,49,
tt0083798,Dead Men Don't Wear Plaid,movie,"Comedy,Crime,Mystery",6.9,21434.0,USA,77,67
tt0102744,Quigley Down Under,movie,"Action,Adventure,Drama",6.9,21493.0,"Australia, USA",56,51
tt1071804,Ink,movie,"Action,Drama,Fantasy",6.9,21514.0,USA,100,
tt2725962,What We Did on Our Holiday,movie,"Comedy,Drama",6.9,21529.0,UK,73,54
tt0077294,Capricorn One,movie,"Action,Adventure,Drama",6.9,21601.0,"USA, UK",62,38
tt0045891,How to Marry a Millionaire,movie,"Comedy,Drama,Romance",6.9,21660.0,USA,85,
tt0112688,Clockers,movie,"Crime,Drama,Mystery",6.9,21790.0,USA,72,71
tt0107151,The House of the Spirits,movie,"Drama,Romance",6.9,22222.0,"Portugal, Germany, Denmark, USA, France",32,
tt6043142,Skin,movie,"Biography,Crime,Drama",6.9,22228.0,"USA, Canada, Brazil, China",76,58
tt4645368,It's Only the End of the World,movie,Drama,6.9,22279.0,"Canada, France",44,48
tt4080956,A Prayer Before Dawn,movie,"Action,Biography,Crime",6.9,22341.0,"UK, France, China, Cambodia, USA, Germany",92,76
tt0418773,Junebug,movie,"Comedy,Drama",6.9,22674.0,USA,86,80
tt0097322,The Fabulous Baker Boys,movie,"Comedy,Drama,Music",6.9,23040.0,USA,97,85
tt8266310,Blinded by the Light,movie,"Comedy,Drama,Music",6.9,23342.0,"UK, USA, France",88,71
tt0105327,School Ties,movie,Drama,6.9,23519.0,USA,60,65
tt0208874,The Contender,movie,"Drama,Thriller",6.9,23675.0,"USA, Germany, UK",76,59
tt2832470,Dead Snow 2: Red vs. Dead,movie,"Action,Comedy,Fantasy",6.9,23978.0,"Norway, Iceland, USA, UK",81,59
tt2473602,Get on Up,movie,"Biography,Drama,Music",6.9,24012.0,"UK, USA",80,71
tt0110955,The Ref,movie,"Comedy,Crime,Drama",6.9,24062.0,USA,73,
tt6018306,Last Flag Flying,movie,"Comedy,Drama,War",6.9,24550.0,USA,77,65
tt6288124,"Don't Worry, He Won't Get Far on Foot",movie,"Biography,Comedy,Drama",6.9,24725.0,"France, USA",76,67
tt0366777,Millions,movie,"Comedy,Crime,Drama",6.9,25231.0,UK,88,74
tt1648216,Three Steps Above Heaven,movie,"Action,Drama,Romance",6.9,25276.0,Spain,,
tt0364961,The Assassination of Richard Nixon,movie,"Biography,Crime,Drama",6.9,25547.0,"USA, Mexico",67,63
tt0337909,Calendar Girls,movie,"Comedy,Drama",6.9,25614.0,"UK, USA",74,60
tt0099472,DuckTales the Movie: Treasure of the Lost Lamp,movie,"Adventure,Animation,Comedy",6.9,26052.0,"France, USA",88,
tt0810784,Bright Star,movie,"Biography,Drama,Romance",6.9,26099.0,"UK, Australia, France",83,81
tt4273292,Under the Shadow,movie,"Drama,Fantasy,Horror",6.9,26428.0,"UK, Jordan, Qatar, Iran",99,83
tt0099703,The Grifters,movie,"Crime,Drama,Thriller",6.9,26924.0,"USA, Canada",91,86
tt0120241,Suicide Kings,movie,"Comedy,Crime,Drama",6.9,27209.0,USA,34,43
tt0101669,Dead Again,movie,"Crime,Drama,Mystery",6.9,27284.0,USA,81,66
tt0091877,Ruthless People,movie,"Comedy,Crime",6.9,27292.0,USA,93,78
tt0082031,Arthur,movie,"Comedy,Romance",6.9,27320.0,USA,89,69
tt0100133,Memphis Belle,movie,"Action,Drama,War",6.9,27799.0,"UK, Japan, USA",67,59
tt2987732,Suck Me Shakespeer,movie,Comedy,6.9,27985.0,Germany,,
tt0968264,The Conspirator,movie,"Crime,Drama,History",6.9,28431.0,USA,56,55
tt5727282,Borg vs. McEnroe,movie,"Biography,Drama,Sport",6.9,30210.0,"Sweden, Denmark, Finland",84,63
tt0455957,Goya's Ghosts,movie,"Biography,Drama,History",6.9,30248.0,"USA, Spain",30,52
tt0469021,Alan Partridge,movie,"Action,Comedy,Crime",6.9,30907.0,UK,87,66
tt0080319,9 to 5,movie,Comedy,6.9,30961.0,USA,81,58
tt0093378,La Bamba,movie,"Biography,Drama,Music",6.9,32154.0,USA,82,65
tt6938828,At Eternity's Gate,movie,"Biography,Drama",6.9,32321.0,"Ireland, Switzerland, UK, France, USA",79,76
tt4964788,Everybody Knows,movie,"Crime,Drama,Mystery",6.9,32630.0,"Spain, France, Italy, Argentina, Germany",78,68
tt0280760,Igby Goes Down,movie,"Comedy,Drama",6.9,32868.0,USA,75,72
tt9683478,The Half of It,movie,"Comedy,Drama,Romance",6.9,33018.0,USA,97,74
tt0066011,Love Story,movie,"Drama,Romance",6.9,33019.0,USA,68,84
tt0374569,Che: Part Two,movie,"Biography,Drama,History",6.9,33213.0,"Spain, France, USA",79,64
tt0318374,The Cooler,movie,"Drama,Romance",6.9,33482.0,USA,77,69
tt0080360,Altered States,movie,"Horror,Sci-Fi,Thriller",6.9,33897.0,USA,85,58
tt0265662,The Rookie,movie,"Drama,Family,Sport",6.9,33902.0,USA,84,72
tt0119951,Private Parts,movie,"Biography,Comedy,Drama",6.9,35953.0,USA,,67
tt0087995,Repo Man,movie,"Action,Comedy,Crime",6.9,36077.0,USA,98,82
tt7008872,Boy Erased,movie,"Biography,Drama",6.9,36418.0,"Australia, USA",80,69
tt0242193,Bully,movie,"Biography,Crime,Drama",6.9,37209.0,"USA, France, UK",54,45
tt2006295,The 33,movie,"Biography,Drama,History",6.9,37209.0,"Chile, Colombia, Spain, USA",48,55
tt0078446,Up in Smoke,movie,"Comedy,Music",6.9,37619.0,USA,47,57
tt0252501,Hearts in Atlantis,movie,"Drama,Mystery",6.9,38174.0,USA,49,55
tt1262981,World's Greatest Dad,movie,"Comedy,Drama",6.9,38247.0,USA,88,69
tt0165710,Detroit Rock City,movie,"Comedy,Music",6.9,38319.0,USA,49,33
tt0127357,Who Am I?,movie,"Action,Adventure,Comedy",6.9,38743.0,Hong Kong,67,
tt0316465,Radio,movie,"Biography,Drama,Sport",6.9,39423.0,USA,35,38
tt1521197,Anonymous,movie,"Drama,Thriller",6.9,40197.0,"UK, Germany, USA",45,50
tt0100404,Presumed Innocent,movie,"Mystery,Thriller",6.9,40282.0,USA,86,72
tt2994190,Camp X-Ray,movie,"Drama,War",6.9,40619.0,USA,75,54
tt3077214,Suffragette,movie,"Drama,History",6.9,40704.0,"UK, France",73,64
tt0100477,The Rescuers Down Under,movie,"Adventure,Animation,Comedy",6.9,40866.0,USA,71,70
tt0100258,Night of the Living Dead,movie,Horror,6.9,40958.0,USA,66,54
tt0420293,The Stanford Prison Experiment,movie,"Biography,Drama,History",6.9,41060.0,USA,84,67
tt0189998,Shadow of the Vampire,movie,"Drama,Horror",6.9,41214.0,"UK, USA, Luxembourg",81,71
tt0092513,Adventures in Babysitting,movie,"Adventure,Comedy,Crime",6.9,41643.0,USA,69,45
tt0114287,Rob Roy,movie,"Adventure,Biography,Drama",6.9,41954.0,UK,73,55
tt1529572,Trust,movie,"Crime,Drama,Thriller",6.9,42000.0,USA,79,60
tt0091187,Heartbreak Ridge,movie,"Drama,War",6.9,42226.0,USA,68,53
tt6491178,Dragged Across Concrete,movie,"Action,Crime,Drama",6.9,42362.0,"Canada, UK, USA",76,60
tt0082186,Clash of the Titans,movie,"Action,Adventure,Family",6.9,43049.0,"UK, USA",65,59
tt3881784,Stronger,movie,"Biography,Drama",6.9,43308.0,USA,90,76
tt0062803,Chitty Chitty Bang Bang,movie,"Adventure,Family,Fantasy",6.9,43537.0,"UK, USA",69,64
tt3205376,Slow West,movie,"Action,Adventure,Drama",6.9,44536.0,"UK, New Zealand",92,72
tt1967545,Labor Day,movie,"Drama,Romance,Thriller",6.9,44564.0,USA,35,52
tt0083767,Creepshow,movie,"Comedy,Fantasy,Horror",6.9,45609.0,USA,74,59
tt1216491,Kill the Messenger,movie,"Biography,Crime,Drama",6.9,46023.0,USA,77,60
tt0089092,Enemy Mine,movie,"Action,Adventure,Drama",6.9,46047.0,"USA, West Germany, UK",60,59
tt5536736,The Meyerowitz Stories,movie,"Comedy,Drama",6.9,46303.0,USA,93,79
tt0124718,He Got Game,movie,"Drama,Sport",6.9,46511.0,USA,81,64
tt0091059,Flight of the Navigator,movie,"Adventure,Comedy,Family",6.9,46557.0,USA,84,64
tt2382396,Joe,movie,"Crime,Drama",6.9,47368.0,USA,86,74
tt0100944,The Witches,movie,"Adventure,Comedy,Family",6.9,47722.0,"UK, USA",93,78
tt0082517,History of the World: Part I,movie,"Comedy,History,Musical",6.9,48057.0,USA,61,47
tt0113198,A Goofy Movie,movie,"Adventure,Animation,Comedy",6.9,50139.0,"USA, Australia, France, Canada",61,53
tt0089155,Fletch,movie,"Comedy,Crime,Mystery",6.9,50281.0,USA,77,68
tt0294870,Rent,movie,"Drama,Musical,Romance",6.9,50371.0,USA,46,53
tt1441326,Martha Marcy May Marlene,movie,"Drama,Mystery,Thriller",6.9,51219.0,USA,90,75
tt0090633,An American Tail,movie,"Adventure,Animation,Comedy",6.9,51307.0,USA,73,38
tt0095174,Frantic,movie,"Crime,Drama,Mystery",6.9,51913.0,"USA, France",76,66
tt0098282,"See No Evil, Hear No Evil",movie,"Comedy,Crime",6.9,52719.0,USA,27,44
tt0118771,Breakdown,movie,"Crime,Drama,Mystery",6.9,52723.0,USA,82,73
tt5710514,I Don't Feel at Home in This World Anymore.,movie,"Comedy,Crime,Drama",6.9,53657.0,USA,89,75
tt0268995,The Majestic,movie,"Drama,Romance",6.9,53833.0,USA,42,27
tt2937696,Everybody Wants Some!!,movie,Comedy,6.9,53857.0,USA,87,83
tt0460829,Inland Empire,movie,"Drama,Fantasy,Mystery",6.9,55758.0,"France, Poland, USA",71,73
tt0119558,Lolita,movie,"Drama,Romance",6.9,55776.0,"France, USA",68,46
tt1124037,Free State of Jones,movie,"Action,Biography,Drama",6.9,55966.0,USA,47,53
tt0093693,Overboard,movie,"Comedy,Romance",6.9,56346.0,USA,44,53
tt0368794,I'm Not There,movie,"Biography,Drama,Music",6.9,57915.0,"Germany, Canada, USA, France",77,73
tt0096487,Young Guns,movie,"Action,Western",6.9,58405.0,USA,41,50
tt0228786,The Crimson Rivers,movie,"Crime,Mystery,Thriller",6.9,59969.0,France,68,49
tt4971344,The Sisters Brothers,movie,"Crime,Drama,Western",6.9,60632.0,"France, Spain, Romania, Belgium, USA",87,78
tt0421206,Gridiron Gang,movie,"Biography,Crime,Drama",6.9,60870.0,USA,42,52
tt0076618,The Rescuers,movie,"Adventure,Animation,Comedy",6.9,61356.0,USA,82,74
tt0462200,Black Snake Moan,movie,"Drama,Music",6.9,62639.0,USA,66,52
tt3168230,Mr. Holmes,movie,"Drama,Mystery",6.9,63303.0,"UK, USA",88,67
tt0433387,Harsh Times,movie,"Action,Crime,Drama",6.9,64724.0,USA,48,56
tt0104815,El Mariachi,movie,"Action,Crime,Thriller",6.9,65624.0,"Mexico, USA",91,73
tt1172233,Whip It,movie,"Drama,Sport",6.9,65999.0,USA,85,68
tt0117887,That Thing You Do!,movie,"Comedy,Drama,Music",6.9,66001.0,USA,93,71
tt6679794,Outlaw King,movie,"Action,Biography,Drama",6.9,66381.0,"UK, USA",62,59
tt6265828,A Ghost Story,movie,"Drama,Fantasy,Romance",6.9,67330.0,USA,90,84
tt0083131,Stripes,movie,"Comedy,War",6.9,69918.0,USA,88,68
tt5688932,Sorry to Bother You,movie,"Comedy,Drama,Fantasy",6.9,71263.0,USA,93,80
tt0119051,The Edge,movie,"Action,Adventure,Drama",6.9,71290.0,USA,64,
tt0096734,The 'Burbs,movie,"Comedy,Mystery,Thriller",6.9,72559.0,USA,53,45
tt0083511,48 Hrs.,movie,"Action,Comedy,Crime",6.9,74656.0,USA,93,71
tt0335119,Girl with a Pearl Earring,movie,"Biography,Drama,Romance",6.9,76216.0,"UK, Luxembourg, France, Belgium, USA",73,72
tt0102492,My Girl,movie,"Comedy,Drama,Family",6.9,76985.0,USA,50,56
tt2017038,All Is Lost,movie,"Action,Adventure,Drama",6.9,78854.0,USA,94,87
tt0864761,The Duchess,movie,"Biography,Drama,History",6.9,80959.0,"UK, Italy, France, USA",62,62
tt0116778,Kingpin,movie,"Comedy,Sport",6.9,81123.0,USA,49,43
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,movie,"Action,Adventure,Animation",6.9,81136.0,"USA, Australia",52,53
tt0113161,Get Shorty,movie,"Comedy,Crime,Thriller",6.9,81159.0,USA,88,82
tt0093010,Fatal Attraction,movie,"Drama,Thriller",6.9,81631.0,USA,76,67
tt1860242,The Highwaymen,movie,"Biography,Crime,Drama",6.9,84464.0,USA,58,58
tt1655420,My Week with Marilyn,movie,"Biography,Drama",6.9,85464.0,"UK, USA",84,65
tt0088011,Romancing the Stone,movie,"Action,Adventure,Comedy",6.9,88902.0,"Mexico, USA",85,63
tt0406816,The Guardian,movie,"Action,Adventure,Drama",6.9,90323.0,USA,37,53
tt0155267,The Thomas Crown Affair,movie,"Crime,Romance,Thriller",6.9,90383.0,USA,70,72
tt0118887,Cop Land,movie,"Crime,Drama,Thriller",6.9,90581.0,USA,75,64
tt0138749,The Road to El Dorado,movie,"Adventure,Animation,Comedy",6.9,90802.0,USA,48,51
tt4218572,Widows,movie,"Crime,Drama,Thriller",6.9,93096.0,"UK, USA",91,84
tt1549572,Another Earth,movie,"Drama,Romance,Sci-Fi",6.9,93717.0,USA,66,66
tt0109444,Clear and Present Danger,movie,"Action,Crime,Drama",6.9,95584.0,"USA, Mexico",80,74
tt0477302,Extremely Loud & Incredibly Close,movie,"Adventure,Drama,Mystery",6.9,100049.0,USA,45,46
tt0426883,Alpha Dog,movie,"Biography,Crime,Drama",6.9,101385.0,"Germany, USA",54,53
tt0390384,Primer,movie,"Drama,Sci-Fi,Thriller",6.9,103222.0,USA,73,68
tt1142977,Frankenweenie,movie,"Animation,Comedy,Drama",6.9,103360.0,USA,87,74
tt0062512,You Only Live Twice,movie,"Action,Adventure,Thriller",6.9,104733.0,UK,73,61
tt0105112,Patriot Games,movie,"Action,Thriller",6.9,108219.0,USA,74,64
tt0240890,Serendipity,movie,"Comedy,Romance",6.9,108639.0,"USA, Canada",59,52
tt1187064,Triangle,movie,"Fantasy,Mystery,Sci-Fi",6.9,109734.0,"UK, Australia",80,
tt0102510,The Naked Gun 2½: The Smell of Fear,movie,"Comedy,Crime",6.9,109865.0,USA,58,65
tt0230011,Atlantis: The Lost Empire,movie,"Action,Adventure,Animation",6.9,112110.0,USA,49,52
tt1924429,Trance,movie,"Crime,Drama,Mystery",6.9,112212.0,"UK, USA, France",68,61
tt1067583,Water for Elephants,movie,"Drama,Romance",6.9,114187.0,USA,60,52
tt0182789,Bicentennial Man,movie,"Comedy,Drama,Sci-Fi",6.9,114211.0,"USA, Germany",36,42
tt1536537,What Happened to Monday,movie,"Action,Crime,Fantasy",6.9,115750.0,"UK, France, USA, Belgium",61,47
tt0146838,Any Given Sunday,movie,"Drama,Sport",6.9,115994.0,USA,52,52
tt0107120,Hocus Pocus,movie,"Comedy,Family,Fantasy",6.9,117518.0,USA,39,43
tt1937390,Nymphomaniac: Vol. I,movie,Drama,6.9,120309.0,"Denmark, Germany, Belgium, UK, France, Sweden, USA",76,64
tt0365737,Syriana,movie,"Drama,Thriller",6.9,128474.0,"USA, United Arab Emirates",73,76
tt7798634,Ready or Not,movie,"Action,Comedy,Horror",6.9,131118.0,"USA, Canada",88,64
tt1390411,In the Heart of the Sea,movie,"Action,Adventure,Biography",6.9,131302.0,"USA, Australia, Spain",42,47
tt0117008,Matilda,movie,"Comedy,Family,Fantasy",6.9,140081.0,USA,91,72
tt0120888,The Wedding Singer,movie,"Comedy,Music,Romance",6.9,142415.0,USA,69,59
tt0082198,Conan the Barbarian,movie,"Action,Adventure,Fantasy",6.9,143418.0,"USA, Spain, Mexico",67,43
tt0101272,The Addams Family,movie,"Comedy,Fantasy",6.9,146738.0,USA,65,57
tt3104988,Crazy Rich Asians,movie,"Comedy,Drama,Romance",6.9,157661.0,USA,91,74
tt3569230,Legend,movie,"Biography,Crime,Drama",6.9,168452.0,"UK, France, USA",61,55
tt1661199,Cinderella,movie,"Adventure,Drama,Family",6.9,169746.0,"USA, UK",83,67
tt1355683,Black Mass,movie,"Biography,Crime,Drama",6.9,174367.0,"USA, UK",73,68
tt0183790,A Knight's Tale,movie,"Action,Adventure,Romance",6.9,179729.0,USA,59,56
tt2316411,Enemy,movie,"Drama,Mystery,Thriller",6.9,181537.0,"Canada, Spain, France",71,61
tt0102798,Robin Hood: Prince of Thieves,movie,"Action,Adventure,Drama",6.9,186519.0,"USA, UK",51,51
tt0089927,Rocky IV,movie,"Drama,Sport",6.9,196156.0,USA,37,40
tt0079501,Mad Max,movie,"Action,Adventure,Sci-Fi",6.9,199749.0,"Australia, USA",91,73
tt0112697,Clueless,movie,"Comedy,Romance",6.9,200187.0,USA,,68
tt2404435,The Magnificent Seven,movie,"Action,Adventure,Western",6.9,200944.0,"USA, Australia",63,54
tt0374900,Napoleon Dynamite,movie,Comedy,6.9,207946.0,USA,72,64
tt1959563,The Hitman's Bodyguard,movie,"Action,Comedy,Crime",6.9,215261.0,"USA, Hong Kong, Bulgaria, Netherlands, Canada, UK, France",43,47
tt1436562,Rio,movie,"Adventure,Animation,Comedy",6.9,216791.0,"USA, Brazil",72,63
tt0844471,Cloudy with a Chance of Meatballs,movie,"Adventure,Animation,Comedy",6.9,217992.0,USA,86,66
tt2704998,Game Night,movie,"Action,Comedy,Crime",6.9,221597.0,USA,85,66
tt4263482,The Witch,movie,"Drama,Horror,Mystery",6.9,227292.0,"Canada, USA",90,83
tt1080016,Ice Age: Dawn of the Dinosaurs,movie,"Adventure,Animation,Comedy",6.9,234043.0,USA,46,50
tt0479884,Crank,movie,"Action,Crime,Thriller",6.9,242704.0,USA,61,57
tt6139732,Aladdin,movie,"Adventure,Comedy,Family",6.9,247085.0,"UK, USA, Australia",57,53
tt0112442,Bad Boys,movie,"Action,Comedy,Crime",6.9,252295.0,USA,42,41
tt0259711,Vanilla Sky,movie,"Fantasy,Mystery,Romance",6.9,256944.0,"USA, Spain",42,45
tt2024469,Non-Stop,movie,"Action,Mystery,Thriller",6.9,258057.0,"UK, France, USA, Canada",62,56
tt0457939,The Holiday,movie,"Comedy,Romance",6.9,263987.0,USA,50,52
tt0463854,28 Weeks Later,movie,"Horror,Sci-Fi",6.9,267867.0,"UK, Spain",72,78
tt0838283,Step Brothers,movie,Comedy,6.9,280552.0,USA,55,51
tt0118880,Con Air,movie,"Action,Crime,Thriller",6.9,287010.0,USA,56,52
tt0109040,Ace Ventura: Pet Detective,movie,Comedy,6.9,288917.0,USA,48,37
tt0119528,Liar Liar,movie,"Comedy,Fantasy",6.9,294670.0,USA,83,70
tt1037705,The Book of Eli,movie,"Action,Adventure,Drama",6.9,305474.0,USA,47,53
tt0092099,Top Gun,movie,"Action,Drama",6.9,313061.0,USA,58,50
tt3778644,Solo: A Star Wars Story,movie,"Action,Adventure,Sci-Fi",6.9,316125.0,USA,69,62
tt0368891,National Treasure,movie,"Action,Adventure,Mystery",6.9,317262.0,USA,46,39
tt0910936,Pineapple Express,movie,"Action,Comedy,Crime",6.9,327477.0,USA,,64
tt0496806,Ocean's Thirteen,movie,"Crime,Thriller",6.9,333888.0,USA,70,62
tt0317919,Mission: Impossible III,movie,"Action,Adventure,Thriller",6.9,342459.0,"USA, Germany, China, Italy",71,66
tt0396269,Wedding Crashers,movie,"Comedy,Romance",6.9,343364.0,USA,75,64
tt0478311,Knocked Up,movie,"Comedy,Romance",6.9,360078.0,USA,89,85
tt0110475,The Mask,movie,"Action,Comedy,Crime",6.9,365390.0,USA,80,56
tt0363771,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",movie,"Adventure,Family,Fantasy",6.9,380851.0,"UK, USA",76,75
tt0351283,Madagascar,movie,"Adventure,Animation,Comedy",6.9,382832.0,USA,54,57
tt0458352,The Devil Wears Prada,movie,"Comedy,Drama",6.9,393135.0,"USA, France",75,62
tt3385516,X-Men: Apocalypse,movie,"Action,Adventure,Sci-Fi",6.9,412274.0,USA,46,52
tt1477834,Aquaman,movie,"Action,Adventure,Fantasy",6.9,420946.0,"USA, Australia",65,55
tt1663662,Pacific Rim,movie,"Action,Adventure,Sci-Fi",6.9,482507.0,USA,72,65
tt0948470,The Amazing Spider-Man,movie,"Action,Adventure,Fantasy",6.9,586103.0,USA,72,66
tt1637725,Ted,movie,Comedy,6.9,589224.0,USA,68,62
tt2527336,Star Wars: Episode VIII - The Last Jedi,movie,"Action,Adventure,Fantasy",6.9,593157.0,USA,91,84
tt0458339,Captain America: The First Avenger,movie,"Action,Adventure,Sci-Fi",6.9,789042.0,USA,79,66
tt7204348,El Angel,movie,"Biography,Crime,Drama",7.0,10015.0,"Argentina, Spain",73,61
tt0096454,Without a Clue,movie,"Comedy,Crime,Mystery",7.0,10070.0,UK,58,
tt0109504,Crooklyn,movie,"Comedy,Drama",7.0,10097.0,USA,78,65
tt0079271,Hardcore,movie,"Crime,Drama",7.0,10133.0,USA,76,63
tt0812243,Ex Drummer,movie,"Comedy,Crime,Drama",7.0,10180.0,"Belgium, France, Italy",44,36
tt0097889,Miracle Mile,movie,"Action,Drama,Romance",7.0,10213.0,USA,91,
tt0019702,Blackmail,movie,"Crime,Thriller",7.0,10345.0,UK,87,
tt0073012,The Four Musketeers: Milady's Revenge,movie,"Adventure,History",7.0,10354.0,"Spain, Panama, UK, USA",76,
tt0052905,The Hound of the Baskervilles,movie,"Horror,Mystery",7.0,10398.0,UK,94,
tt0972883,Red,movie,"Drama,Thriller",7.0,10555.0,USA,70,61
tt1606180,That's What I Am,movie,"Comedy,Drama,Romance",7.0,10556.0,USA,60,53
tt3824648,Big Time Adolescence,movie,"Comedy,Drama",7.0,10571.0,USA,84,64
tt0046754,The Barefoot Contessa,movie,"Crime,Drama,Mystery",7.0,10583.0,"Italy, USA",100,
tt1173687,The Bang Bang Club,movie,"Biography,Drama,History",7.0,10625.0,"Canada, South Africa",48,48
tt0252480,The Grey Zone,movie,"Drama,History,War",7.0,10651.0,USA,69,58
tt7063210,The Place,movie,"Drama,Mystery,Thriller",7.0,10696.0,Italy,,
tt0071935,The Odessa File,movie,"Drama,Thriller",7.0,10700.0,"UK, West Germany",64,
tt0068334,The Candidate,movie,"Comedy,Drama",7.0,10730.0,USA,88,66
tt0024894,The Black Cat,movie,"Adventure,Crime,Horror",7.0,10732.0,USA,89,
tt0243609,To End All Wars,movie,"Action,Drama,War",7.0,10792.0,USA,62,
tt1745787,The Tribe,movie,"Crime,Drama",7.0,10830.0,"Ukraine, Netherlands",88,78
tt0081071,The Long Riders,movie,"Biography,Crime,Western",7.0,10858.0,USA,81,64
tt4560008,This Beautiful Fantastic,movie,"Comedy,Drama,Romance",7.0,10927.0,"UK, USA",61,51
tt0268690,Thirteen Conversations About One Thing,movie,Drama,7.0,10959.0,USA,83,74
tt0105130,Peter's Friends,movie,"Comedy,Drama,Romance",7.0,11020.0,UK,64,
tt0113083,The Flower of My Secret,movie,"Comedy,Drama",7.0,11192.0,"Spain, France",84,75
tt1843287,Like Someone in Love,movie,Drama,7.0,11283.0,"Japan, France",83,76
tt0036872,Going My Way,movie,"Comedy,Drama,Music",7.0,11338.0,USA,81,
tt5555502,The African Doctor,movie,"Biography,Comedy,Drama",7.0,11356.0,France,,
tt0091495,Matador,movie,"Drama,Thriller",7.0,11422.0,Spain,92,
tt0097050,The Adventures of Milo and Otis,movie,"Adventure,Drama,Family",7.0,11427.0,Japan,80,
tt0377084,Ladies in Lavender,movie,"Drama,Music,Romance",7.0,11442.0,UK,64,61
tt0930083,Noroi,movie,"Horror,Mystery,Thriller",7.0,11484.0,Japan,,
tt1104806,One Week,movie,"Adventure,Drama",7.0,11566.0,Canada,50,
tt0425326,Outsourced,movie,"Comedy,Drama,Romance",7.0,11605.0,USA,76,70
tt4859168,Then Came You,movie,"Adventure,Comedy,Drama",7.0,11673.0,USA,57,44
tt0361668,Gozu,movie,"Crime,Drama,Horror",7.0,11753.0,Japan,72,58
tt0120776,One True Thing,movie,Drama,7.0,11863.0,USA,88,63
tt1422020,Dog Pound,movie,"Crime,Drama",7.0,11863.0,"France, Canada, UK",63,57
tt0478024,Kill Zone,movie,"Action,Crime,Thriller",7.0,12025.0,"Hong Kong, Macao",80,
tt1075419,Shinjuku Incident,movie,"Action,Crime,Drama",7.0,12255.0,Hong Kong,60,63
tt0066892,Carnal Knowledge,movie,Drama,7.0,12324.0,USA,87,77
tt0340012,Being Julia,movie,"Comedy,Drama,Romance",7.0,12340.0,"Canada, USA, Hungary, UK",77,65
tt0435623,Conversations with Other Women,movie,"Comedy,Drama,Romance",7.0,12400.0,"UK, USA",74,62
